username,tweet_text,Subjectivity,Polarity,Analysis
Windows2704,iPhone 14 &amp; Apple Watch Ultra are released in   AppleEvent ,0.0,0.0,Neutral
sleon,"Apple event: The full recap on iPhone 14, Apple Watch Ultra, and much more ",0.525,0.425,Positive
fox13seattle,Pre-orders begin Friday with availability beginning Sept. 16 and Oct. 7 for the iPhone 14 Plus FOX13 ,0.0,0.0,Neutral
chynnaatown,I do like the purple on that iphone 14 but I literally just bought a new phone in april 😭,0.45454545454545453,0.13636363636363635,Positive
HTTech,"The iPhone14 comes loaded with features that promise to further enhance user experience and one of the biggest is satellite calling. 

This iPhone 14 satellite connectivity feature can even save your life.

",0.5,0.0,Neutral
TheCommsCo,"Apple iPhone 14: Tech giant launches its 'most advanced' smartphone yet with longer battery life and camera upgrades

",0.7000000000000001,0.3,Positive
MalikBanksNYC,"My AppleEvent takeaways:

1. Apple Watch Ultra is an amazing piece of tech.

2. The Dynamic Island is a testament to Apple’s brilliant design/marketing prowess.

3. iPhone 14 Pro Max is my next tech purchase.",0.5166666666666666,0.375,Positive
TrillaMona,"_ 905D313👈🍏🍏.   This are the options I find comfortable on Sportybet,and am 98% sure this bet will make a lot of people rich on Sunday 🙏♥️ probably new iPhone 14 too",0.7233585858585859,0.35284090909090904,Positive
watrcoolr,iPhone 14 Pro and Pro Max Announced With Animated Notches and Always-on Displays ,0.0,0.0,Neutral
techopenion,iPhone 14 Pro Max with A16 chipset appears on Geekbench with minimal performance improvement ,0.6,-0.1,Negative
MudgeeMac,What You Need to Know About Apple's Emergency Satellite Feature for iPhone 14 ,0.0,0.0,Neutral
EagleSanAntonio,"Ruggedized Apple Watch, updated AirPods Pro and always-on iPhone 14 Pro announced at Apple Event. People seem to be either die hard Apple or die hard Android. Which are you?  -  Rock ClassicRock EagleSanAntonio ",0.5416666666666666,-0.2916666666666667,Negative
HeraldNG,Eve Jobs takes a jab at the new iPhone 14 release ,0.45454545454545453,0.13636363636363635,Positive
1033theeagle,"Ruggedized Apple Watch, updated AirPods Pro and always-on iPhone 14 Pro announced at Apple Event. People seem to be either die hard Apple or die hard Android. Which are you?   -  Rock ClassicRock 1033TheEagle ",0.5416666666666666,-0.2916666666666667,Negative
jeps2009,"Apple event: The full recap on iPhone 14, Apple Watch Ultra, and much more - 9to5Mac  a través de ",0.525,0.425,Positive
YokadNews,Apple iPhone 14: what is it and what is the satellite connection for ,0.0,0.0,Neutral
MallTwisty,"Mkeke designed for iPhone 13 and  iPhone 14 military grade drop protection case
",0.1,-0.1,Negative
ABC12WJRT,NEW FEATURE -- The new iPhone 14 can make emergency calls **anywhere** on Earth with a view of the sky. ,0.45454545454545453,0.13636363636363635,Positive
ConceptInfoway,Apple kills off the SIM tray on the iPhone 14 and 14 Pro in the US  The company gives and it takes away. iPhone iPhone14pro Apple iphone14 iphone14plus Apple US,0.0,0.0,Neutral
StarGateWin,"🥮It’s September 

📱iPhone 14 🆚 Ethereum merge. 

🤔Which would you rather spend $1,600 on?

iPhone14Pro ETH ETHMerge ",0.0,0.0,Neutral
shad0whunterBR,how does that eSIM thing from iPhone 14 works wtf how do u have a virtual SIM without a physical SIM,0.5714285714285714,-0.25,Negative
aboutmarket10,"Apple iPhone 14 Pro, iPhone 14 Pro Max India vs US Prices Compared ",0.0,0.0,Neutral
VandalFanatic,Apple has stagnated with this iPhone 14. $AAPL not going to do so hot in this economy.,0.8500000000000001,0.25,Positive
Newsonl45817660,"Apple iPhone 14 Pro, iPhone 14 Pro Max India vs US Prices Compared ",0.0,0.0,Neutral
TrillaMona,"_yo 905D313👈🍏🍏.   This are the options I find comfortable on Sportybet,and am 98% sure this bet will make a lot of people rich on Sunday 🙏♥️ probably new iPhone 14 too",0.7233585858585859,0.35284090909090904,Positive
interna39298576,"Apple iPhone 14 Pro, iPhone 14 Pro Max India vs US Prices Compared ",0.0,0.0,Neutral
sbk299,"  First… I want the iPhone 14 Pro not the standard 14. Else I would have just gone for the 13. Second, screw satellite connectivity, we don’t have 5g yet bro… I just want the bleeding edge iPhone in my pocket that’s all… but alas!",0.3333333333333333,-0.16666666666666666,Negative
MikeOBrienn,So everyone was up in arms when the $450 Pixel 6A came out with 60Hz. Well now the $800 iPhone 14 and $900 14 plus have 60Hz. Where y'all at? 👀 ,0.0,0.0,Neutral
I_am_S_L_I_M,"iPhone 14, if your bf fit afford am, check am well, na refurbished 13 😂😂",0.4,0.4,Positive
_irexxie, _da Wait!! someone will f**k a girl and get her an iPhone 14??,0.0,0.0,Neutral
KLombardino4823," Not a proponent of iPhone 14 or 14 Pro. No physical SIM, no WiFi 6E (or even 4x4 MIMO WiFi chipset), no USB-C, and the crazy part is the $800 and $900 14 and 14 Max don’t even have the latest chipset. What is Apple doing??",0.6476190476190476,-0.033333333333333326,Negative
BeeTebo_Nengi,"I would have loved to see the Iphone 14 Pro Max in the green colour, but this purple doesn’t look bad.",0.5888888888888889,-0.06666666666666664,Negative
Carson_Schwader, For the same price as the iPhone 14 pro max,0.125,0.0,Neutral
dhindustannews,Apple’s pricing on iPhone 14 was a ‘surprise’ — and a smart move ,0.6428571428571429,0.21428571428571427,Positive
WarnerCrocker,"The iPhone 14 Pro ‘pill’ is the perfect symbol of Apple’s shameless UX genius
 ",1.0,1.0,Positive
91KJUNMYEON,i want iphone 14😫😫 sugardaddyneededasap,0.0,0.0,Neutral
Micah_Not_Micha,iPhone 14/Pro Impressions: Welcome to Dynamic Island!  via ,0.5333333333333333,0.4,Positive
postxdigital,iPhone 14 Pro Models to Be Based on Existing 5nm Process Tech: Kuo ,0.0,0.0,Neutral
LVDWHRST," As much as I love the new iPhone 14 Pro Series, the S22 Ultra remains the best design imo 💜",0.4515151515151515,0.5454545454545454,Positive
TechnoSinkara,_ Maturity is buying iPhone 12 when iphone 14 release,0.0,0.0,Neutral
MirrorTech,"Apple launches the iPhone 14, Apple Watch Series 8 and more at 2022 event affiliate 
",0.5,0.5,Positive
incomebeetle,"How to pre-order iPhone 14, Plus, Pro and Pro Max ",0.0,0.0,Neutral
TrillaMona," 905D313👈🍏🍏.   This are the options I find comfortable on Sportybet,and am 98% sure this bet will make a lot of people rich on Sunday 🙏♥️ probably new iPhone 14 too",0.7233585858585859,0.35284090909090904,Positive
ShanuRishan69,i want the new iphone 14,0.45454545454545453,0.13636363636363635,Positive
kiarapetite,iPhone 14 release next week 🤣 need it,0.0,0.0,Neutral
totaltrinkets," I'd say to all apple users if you still have perfectly working phone don't go out, and get new one. More so if you have iphone 13 there's no point to get the 14. My friend that has Iphone he let's 2 or 3 version to go by before getting a new one. Some times 4. Think of landfills",0.6022727272727273,0.4431818181818181,Positive
Natumanyachris1,still don't understand how people with no jobs be holding iPhone 14 pro Max😁,0.0,0.0,Neutral
latercase, Hey! Our iPhone 14 series cases are currently on pre-order and they're expected to ship in October.,0.4,-0.05,Negative
MirrorMoney,"Apple launches the iPhone 14, Apple Watch Series 8 and more at 2022 event affiliate 
",0.5,0.5,Positive
TrillaMona,"@__theSeyram  905D313👈🍏🍏.   This are the options I find comfortable on Sportybet,and am 98% sure this bet will make a lot of people rich on Sunday 🙏♥️ probably new iPhone 14 too",0.7233585858585859,0.35284090909090904,Positive
AllanMartin,iPhone 14 drops the SIM card slot. Here's what that means ,0.0,0.0,Neutral
BoakyeFrederico,_Yesu_ a friend of mine bought an iPhone 14 at PZ right now 🤣🤣🤣 it has always been easy for my people,0.6845238095238095,0.3595238095238095,Positive
9to5mac,Geekbench results show how much faster the iPhone 14 Pro's A16 chip really is  by ,0.2,0.2,Positive
Dauntlesseskimo,But why are pipo trashing the new IPhone 14?,0.45454545454545453,0.13636363636363635,Positive
Smitether,iPhone 14 launched and I suddenly don't like my iPhone 13 anymore.,0.5,0.0,Neutral
geekersoft,"Apple conference: iphone 14 release date September 8 
 
Let's chat about this year's 14 Series, AirPods II, Apple Watc Ultra, Series 8, SE 
iPhone14 iPhone14pro AirPodsPro2 AppleWatchUltra AppleWatch AppleWatchSeries8 AppleWatchSEII Appleconference",0.0,0.0,Neutral
youknow_iwill,Iphone 14 so basic,0.125,0.0,Neutral
TheRealSwagha, Iphone 6 is almost a iphone 14,0.0,0.0,Neutral
mudit_gandhi,"Unpopular opinion Dynamic Island is an afterthought. They couldn't figure out face id without Camera + IR.

Just Apple owning up their long term deficiency. iPhone X through 14 have had the notch, of course they got to make up for it and prove why 14 Pro is worth a little more.",0.3333333333333333,0.1125,Positive
khalidzizu,I will buy iPhone 14 purple 🟣 ,0.0,0.0,Neutral
carlos_storms,"_thedataguru  My hot take? iPhone 14 is a minor but flashy update. It gave users a new look on a very similar device, it makes a great case for users upgrading from 11 or 12, but 13 seems great. No word on iPhone 14 base model.",0.6280681818181818,0.07954545454545456,Positive
SirAskIt, Get the Iphone 14 and use that to buy XRP,0.0,0.0,Neutral
idreamcaitlin,Iphone 14 nah buy till 3 years time mi nah mek uno pressure mi🤣,0.0,0.0,Neutral
TrillaMona,"_modella 905D313👈🍏🍏.   This are the options I find comfortable on Sportybet,and am 98% sure this bet will make a lot of people rich on Sunday 🙏♥️ probably new iPhone 14 too",0.7233585858585859,0.35284090909090904,Positive
gethypedllc,Forget iPhone 14 — we could be getting an iPhone Ultra  breakingnews,0.0,0.0,Neutral
TrillaMona,"_ade5 905D313👈🍏🍏.   This are the options I find comfortable on Sportybet,and am 98% sure this bet will make a lot of people rich on Sunday 🙏♥️ probably new iPhone 14 too",0.7233585858585859,0.35284090909090904,Positive
ASSASSYN32X,Ok. I spent many many years as an iPhone user. All I heard was how great android phones were. Fuck android. Fuck the OS. Fuck the shit updating. Fuck the changing shit I liked when updating. I am going back to iPhone. Pre-ordering an iphone 14 this Friday.,0.5541666666666666,0.025000000000000012,Positive
jennnwhyy,Iphone 14 promax cutie 🥺,0.0,0.0,Neutral
KwameKumih,_Amihere 14 is powered by A16 bionic chip (fastest chip ever in a smart phone). Proximity sensor behind the display. Camera 📷 48mega  with quad-pixel sensor. 65% larger than the one on iPhone 13,0.6142857142857143,-0.061904761904761914,Negative
zjmsapphicgf, its cheaper than iphone 13 and 14 ykwim?? i may,0.0,0.0,Neutral
_Josh_YT_,The iPhone 14 gets announced and already my current one is starting to lag more and be generally slower. Can’t be a coincidence,0.375,0.1375,Positive
jaygofaygo,i will secure an iPhone 14 pro max preorder tomorrow,0.6,0.4,Positive
nydailypaper,"How to pre-order iPhone 14, Plus, Pro and Pro Max ",0.0,0.0,Neutral
tweet4mee1,Apple unveils new IPHONE 14. Here are the highlights  Tweet4Mee,0.45454545454545453,0.13636363636363635,Positive
Violettrades,"My review of the keynote (not memeing anymore):

Tim Cook: human man
Apple Watch Series 8: sure, ok
Apple Watch SE: die
Apple Watch Ultra: ugly cool
Watch Ultra Product Video: 💯 
AirPods Pro 2: yeeeee boi
iPhone 14: already got that
iPhone 14 Pro: gotta get that",0.6277777777777778,0.13,Positive
abdima96,"Am not even done saving for iPhone 11,Iphone 14 is here. Apple should let us catch a breathe.",0.0,0.0,Neutral
BBCNews,Apple reveals iPhone 14 Pro and Watch Ultra ,0.0,0.0,Neutral
Leach__,"I have an iPhone 11 (I take care of my shit, still pristine)…me upgrading to a 14 makes way more sense then someone going from 13 to 14",0.65,0.15,Positive
USATODAY,"No doubt you’ll read varying opinions on Apple’s just unveiled iPhone 14 family.

And if you believe Apple’s own marketing hype, this is the greatest collection of devices that ever was. So, which is it? AppleEvent  
",1.0,0.8,Positive
superrtechh,Finnaly iphone 14 series launch iPhone14Pro AppleEvent iPhone14 iPhone14Series ,0.0,0.0,Neutral
batuhan,"I’m gonna fly to Frankfurt from Bodrum to buy the new iPhone 14 Pro Max 512GB. 

The price difference between DE &amp; TR is 17.800 TL. 

Plane tickets are 8K. Feeling of not paying stupidly high taxes is priceless. 

I’m doin’ this boyz!",0.7236363636363636,0.5240909090909092,Positive
MrKorezy,iPhone 14 or your Virgreenity?,0.0,0.0,Neutral
inoddoni,Pinjaman CBB for iPhone 14 sounds good! Lesgoo 🫢,0.6000000000000001,0.875,Positive
Yf__Empire,Iphone 14,0.0,0.0,Neutral
divine_mindset,Stop worrying urself about eSIM by next month tip toe lane guys will find a way for us to use the Iphone 14.,0.0,0.0,Neutral
MallTwisty,"Spidercase for iPhone 14 water proof military grade drop protection case l iPhone 14 glass screen protector l iPhone 14 l iPhone 14 heavy duty black rugged case
",0.3444444444444444,-0.15555555555555556,Negative
Shiniuwu,Apple so big they can say the N word constantly in their new add video for Iphone 14 and no one will bat an eye,0.295959595959596,0.04545454545454545,Positive
LifewithpapiP,"Apple: iPhone 14 is released today
Her: baby I’m going for modeling job in Guangzhou 🇨🇳 
You: ",0.0,0.0,Neutral
thecekodok,The iPhone 14 Sold in China Does Not Support the Emergency SOS Feature Using Satellite ,0.0,0.0,Neutral
gethypedllc,Apple still shows a flash of innovation despite lack of surprising iPhone 14 features  breakingnews,0.5,0.7,Positive
MTN_Zambia,"Imwe ba guy guy😜, iPhone 14 yachoka😃. Pre-order it from the Apple Store via MoMo Visa Virtual Card💯. What features are you looking forward to?
MTNZambia WhatAreWeDoingToday iPhone14 iPhone14Pro iPhone14Series ",0.0,0.0,Neutral
AppleCave1,"iPhone 14 Pro Always-On Display: How it Works, What It Looks Like, Impact on Battery Life, and More ",0.5,0.5,Positive
postxdigital,iPhone 14 Pro Max with A16 chipset appears on Geekbench with minimal performance improvement ,0.6,-0.1,Negative
ranzsimpp, Pta ni iphone 14 arha hai on 16 sep and its v sexy to wo lenay ka sab bol rhy,1.0,0.5,Positive
shiftypC,"This is just wrong🙄🫤&gt;
""Russians will have the chance to buy the new Apple iPhone 14, despite the US tech company having left the country, thanks to Moscow's parallel import scheme, a senior government official told the RIA Novosti news agency on Thursday.",0.16363636363636364,0.08409090909090909,Positive
RMR_Ruban,This is for the people who are planning to buy iphone 14 _Bharani ,0.0,0.0,Neutral
encoword,"iPhone 14 Series Name and Price Guess Giveaway Results Announcement 🔥
Winner is 
And
A special giveaway  of ₹250/- Amazon Gift card to _asim as he is the only person out of all contestants who predicted the  Price of iPhone 14 Series correctly🔥

encowordgang ",0.7857142857142857,0.17857142857142858,Positive
greengart,"Of all the things Apple announced at yesterday's appleevent, what's getting the most interaction in my social media feeds is the iPhone 14 series going eSIM-only in the U.S. Most people will encounter it once, but for frequent travelers and prepaid users it's a big change.",0.29333333333333333,0.22666666666666666,Positive
isthatmarciaL,iPhone 14 😮‍💨,0.0,0.0,Neutral
BrionN6," Buying an iPhone 14 is like buying the S&amp;P above 4,000 for long term investing. Doesn’t make much sense",0.2333333333333333,0.05000000000000001,Positive
MallTwisty,"Spidercase for iPhone 14 water proof military grade drop protection case l iPhone 14 glass screen protector

",0.1,-0.1,Negative
dave1agar,iPhone 14 drops the SIM card slot. Here's what that means  via  &amp; ,0.0,0.0,Neutral
Dwayne0106,Fuck that iPhone 14 if we being honest,0.75,0.09999999999999998,Positive
